session,max(zerocrossing(zerocrossing)),mean(zerocrossing(zerocrossing)),var(zerocrossing(zerocrossing))
Ses05M_impro02_M007,7820.0,7181.11111111,226659.209877
Ses05M_impro02_M010,7724.0,7519.5,35412.75
Ses05M_impro02_M011,7725.0,7307.5625,134946.746094
Ses05M_impro02_M012,7661.0,7144.47058824,99090.7197232
Ses05M_impro02_M013,7874.0,7389.11764706,63143.5155709
Ses05M_impro02_M018,7959.0,7354.0625,71388.8085938
Ses05M_impro02_M019,7566.0,6990.0,167026.0
Ses05M_impro02_M021,7351.0,7121.71428571,26095.3469388
Ses05M_impro02_M022,7606.0,7036.57894737,144231.191136
Ses05M_impro02_M023,7769.0,7443.33333333,65529.3333333
Ses05M_impro02_M024,7402.0,7225.5,13912.5833333
Ses05M_impro02_M025,7555.0,7156.16666667,66935.3611111
Ses05M_impro02_M027,7104.0,6932.33333333,18948.2222222
Ses05M_impro02_M028,7630.0,7206.23809524,73321.4195011
Ses05M_impro02_M029,7535.0,7355.5,18368.25
Ses05M_impro03_F000,7530.0,7483.5,2162.25
Ses05M_impro03_F005,7350.0,7193.0,12758.0
Ses05M_impro03_F006,7547.0,7522.0,625.0
Ses05M_impro03_F008,7351.0,7149.25,36265.6875
Ses05M_impro03_F009,7310.0,7226.25,7642.1875
Ses05M_impro03_F010,7604.0,7547.5,3192.25
Ses05M_impro03_F011,8495.0,7681.42857143,311366.530612
Ses05M_impro03_F012,7707.0,7367.57142857,52321.9591837
Ses05M_impro03_F013,8224.0,7839.25,148926.1875
Ses05M_impro03_F016,7291.0,7167.0,9354.66666667
Ses05M_impro03_F017,7960.0,7549.16666667,67848.4722222
Ses05M_impro03_F020,7647.0,7422.5,50400.25
Ses05M_impro03_F021,8188.0,7538.5,150415.0
Ses05M_impro03_F022,7642.0,7460.0,17542.0
Ses05M_impro03_F026,7461.0,7348.25,13382.6875
Ses05M_impro03_F027,7929.0,7621.71428571,50019.6326531
Ses05M_impro03_F030,7774.0,7570.0,58570.6666667
Ses05M_impro03_F031,7807.0,7483.5,29449.9166667
Ses05M_impro03_M004,7079.0,6669.0,139996.714286
Ses05M_impro03_M006,7578.0,7190.375,57426.8177083
Ses05M_impro03_M007,7372.0,7162.28571429,20315.7278912
Ses05M_impro03_M008,7592.0,7074.75,60211.5875
Ses05M_impro03_M009,7393.0,6890.26923077,101052.965976
Ses05M_impro03_M010,7533.0,7206.90909091,32852.9008264
Ses05M_impro03_M011,7652.0,6953.03703704,69079.5912209
Ses05M_impro03_M012,7485.0,6990.07142857,78552.3520408
Ses05M_impro03_M013,6973.0,6574.42857143,186036.816327
Ses05M_impro03_M014,7288.0,6636.69230769,217784.213018
Ses05M_impro03_M015,7358.0,7000.44444444,111618.91358
Ses05M_impro03_M016,7702.0,6987.68,136807.2576
Ses05M_impro03_M018,7576.0,6785.92307692,145010.224852
Ses05M_impro03_M019,7463.0,7052.0,77564.8
Ses05M_impro03_M023,7179.0,7106.0,8246.0
Ses05M_impro03_M024,7171.0,6934.28571429,40350.2040816
Ses05M_impro03_M025,7499.0,6950.8125,134477.652344
Ses05M_impro03_M026,6994.0,6863.66666667,13248.2222222
Ses05M_impro03_M027,6872.0,6755.6,7279.44
Ses05M_impro03_M028,7504.0,7043.0,67128.8333333
Ses05M_impro03_M030,7633.0,7163.0,53440.8571429
Ses05M_impro03_M031,6980.0,6784.33333333,21346.4444444
Ses05M_impro03_M032,7448.0,6669.14285714,406449.265306
Ses05M_impro03_M033,7392.0,7183.5,16450.25
Ses05M_impro04_F001,7878.0,7681.25,18308.1875
Ses05M_impro04_F002,7604.0,7568.0,1296.0
Ses05M_impro04_F003,7893.0,7639.5,48334.25
Ses05M_impro04_F004,7400.0,7294.0,11236.0
Ses05M_impro04_F005,7923.0,7536.11111111,159342.54321
Ses05M_impro04_F006,7755.0,7247.23076923,52244.6390533
Ses05M_impro04_F007,7689.0,7558.33333333,23139.5555556
Ses05M_impro04_F008,7811.0,7480.5,43370.375
Ses05M_impro04_F009,7733.0,7256.0,73602.25
Ses05M_impro04_F010,7778.0,7543.4,28064.24
Ses05M_impro04_F011,7816.0,7369.5,108502.0
Ses05M_impro04_F012,7753.0,7581.66666667,27618.6666667
Ses05M_impro04_F013,7273.0,7169.33333333,5993.55555556
Ses05M_impro04_F014,7983.0,7426.41666667,103071.409722
Ses05M_impro04_F015,7850.0,7444.0,64499.2
Ses05M_impro04_F016,7612.0,7436.0,18754.6666667
Ses05M_impro04_F017,7932.0,7594.0,51209.7142857
Ses05M_impro04_F018,7448.0,7277.5,29070.25
Ses05M_impro04_F019,7488.0,7360.66666667,11562.8888889
Ses05M_impro04_F020,7848.0,7291.0,127826.5
Ses05M_impro04_F021,7175.0,7126.0,2401.0
Ses05M_impro04_F022,7243.0,7147.0,3831.5
Ses05M_impro04_F023,7453.0,7311.0,20164.0
Ses05M_impro04_F024,7011.0,6984.5,702.25
Ses05M_impro04_F026,7885.0,7319.28571429,109928.918367
Ses05M_impro04_F027,7945.0,7431.7,116636.61
Ses05M_impro04_F028,8055.0,7541.42857143,76365.9591837
Ses05M_impro04_F029,7416.0,7238.0,26208.5
Ses05M_impro04_F030,7224.0,7046.28571429,19068.7755102
Ses05M_impro04_F031,7242.0,7214.33333333,886.888888889
Ses05M_impro04_F032,7734.0,7452.77777778,18503.0617284
Ses05M_impro04_F034,7505.0,7371.16666667,19103.8055556
Ses05M_impro04_F035,7658.0,7431.625,25170.609375
Ses05M_impro04_F036,8126.0,7476.5,82167.625
Ses05M_impro04_F037,7363.0,7109.0,52862.3333333
Ses05M_impro04_M008,7455.0,7229.83333333,13867.1388889
Ses05M_impro04_M009,7360.0,7360.0,0.0
Ses05M_impro04_M010,7531.0,7531.0,0.0
Ses05M_impro04_M019,7187.0,7105.0,3492.66666667
Ses05M_impro04_M020,7528.0,7153.07692308,71881.6094675
Ses05M_impro04_M040,7744.0,7532.4,42914.64
Ses05M_impro04_M041,7605.0,7489.5,5527.25
Ses05M_impro05_F000,7613.0,7355.33333333,62177.5555556
Ses05M_impro05_F001,7257.0,7131.0,10842.0
Ses05M_impro05_F002,7557.0,7419.0,19044.0
Ses05M_impro05_F003,7895.0,7416.375,103995.984375
Ses05M_impro05_F004,7538.0,7302.0,36563.6666667
Ses05M_impro05_F005,7682.0,7219.5,97580.5357143
Ses05M_impro05_F006,7740.0,7347.6,56265.04
Ses05M_impro05_F007,7984.0,7838.5,21170.25
Ses05M_impro05_F008,7733.0,7681.5,2652.25
Ses05M_impro05_F009,7776.0,7543.125,47571.859375
Ses05M_impro05_F010,7578.0,7330.125,23303.859375
Ses05M_impro05_F011,7643.0,7504.8,22903.76
Ses05M_impro05_F012,7760.0,7623.66666667,18341.5555556
Ses05M_impro05_F013,7784.0,7425.76923077,49517.1005917
Ses05M_impro05_F014,7993.0,7565.0,60541.25
Ses05M_impro05_F015,7498.0,7172.0,64404.6666667
Ses05M_impro05_F016,7939.0,7582.63636364,96932.7768595
Ses05M_impro05_F017,7567.0,7245.18181818,38907.785124
Ses05M_impro05_F018,7824.0,7472.66666667,52134.2222222
Ses05M_impro05_F019,7373.0,7122.2,49657.36
Ses05M_impro05_F020,7670.0,7118.0,65396.0
Ses05M_impro05_F021,7041.0,7018.5,506.25
Ses05M_impro05_M000,7730.0,7315.90909091,50296.6280992
Ses05M_impro05_M001,7155.0,7046.2,26554.96
Ses05M_impro05_M002,7378.0,6839.84615385,97754.4378698
Ses05M_impro05_M003,7628.0,7358.4,31102.64
Ses05M_impro05_M004,7358.0,7136.5,34084.5
Ses05M_impro05_M005,7387.0,7152.4,22735.44
Ses05M_impro05_M006,7136.0,6878.0,49936.5
Ses05M_impro05_M007,7315.0,7278.5,1332.25
Ses05M_impro05_M009,7563.0,7184.0,56086.1818182
Ses05M_impro05_M010,7499.0,7239.0,52497.75
Ses05M_impro05_M022,7068.0,7047.5,420.25
Ses05M_impro06_F002,7413.0,7186.6,25359.44
Ses05M_impro06_F003,7642.0,7404.66666667,42180.2222222
Ses05M_impro06_F004,7667.0,7433.33333333,56560.2222222
Ses05M_impro06_F005,7520.0,7336.0,32773.5
Ses05M_impro06_F006,7852.0,7542.25,92178.1875
Ses05M_impro06_F007,7681.0,7599.66666667,4374.22222222
Ses05M_impro06_F008,8122.0,7694.64285714,66991.8010204
Ses05M_impro06_F009,8242.0,7804.875,51151.109375
Ses05M_impro06_F010,8203.0,7779.66666667,102226.555556
Ses05M_impro06_M000,7626.0,7079.42857143,209717.673469
Ses05M_impro06_M001,7744.0,7392.18181818,114786.330579
Ses05M_impro06_M002,7757.0,7289.0,114097.5
Ses05M_impro06_M003,7764.0,7115.80952381,211253.201814
Ses05M_impro06_M004,7703.0,7217.76923077,247530.023669
Ses05M_impro06_M005,7600.0,7125.30769231,105668.982249
Ses05M_impro06_M006,7845.0,7175.94736842,163474.049861
Ses05M_impro06_M007,7954.0,7190.0,164355.090909
Ses05M_impro06_M008,7649.0,7305.875,77540.859375
Ses05M_impro06_M009,7621.0,7262.86666667,84904.1155556
Ses05M_impro06_M010,7637.0,7150.88888889,74099.7283951
Ses05M_impro06_M011,7688.0,7349.20833333,85808.2482639
Ses05M_impro06_M012,7517.0,7221.23076923,60672.7928994
Ses05M_impro06_M013,7660.0,6961.0,350800.6
Ses05M_impro06_M014,7510.0,7061.26666667,104249.128889
Ses05M_impro06_M017,7396.0,7069.0,42087.3333333
Ses05M_impro06_M018,7525.0,7131.28571429,60036.585034
Ses05M_impro06_M019,7504.0,6991.8,211154.96
Ses05M_impro06_M020,7442.0,7108.5,64037.25
Ses05M_impro07_F004,7426.0,7292.33333333,9213.55555556
Ses05M_impro07_F005,7649.0,7495.6,13784.64
Ses05M_impro07_F007,7379.0,7132.4,41566.24
Ses05M_impro07_F008,7451.0,7368.0,4192.66666667
Ses05M_impro07_F010,7230.0,7220.0,100.0
Ses05M_impro07_F013,7586.0,7329.44444444,22515.5802469
Ses05M_impro07_F016,7093.0,7074.0,361.0
Ses05M_impro07_F017,7300.0,7254.5,2070.25
Ses05M_impro07_F018,7484.0,7298.0,27796.5
Ses05M_impro07_F019,7823.0,7633.5,35910.25
Ses05M_impro07_F020,7682.0,7454.0,23789.8823529
Ses05M_impro07_F023,8026.0,7737.2,77693.36
Ses05M_impro07_F024,7463.0,7331.5,17292.25
Ses05M_impro07_F025,7628.0,7359.66666667,76181.5555556
Ses05M_impro07_F026,8447.0,7632.44444444,156860.469136
Ses05M_impro07_F027,7762.0,7645.6,14284.24
Ses05M_impro07_F028,7331.0,7215.5,13340.25
Ses05M_impro07_F029,7620.0,7465.83333333,22461.8055556
Ses05M_impro07_F030,7236.0,7236.0,0.0
Ses05M_impro07_F031,8197.0,7689.9375,132462.558594
Ses05M_impro07_F032,7351.0,7188.0,26569.0
Ses05M_impro07_F033,7608.0,7501.5,11342.25
Ses05M_impro07_F035,7626.0,7482.75,20613.6875
Ses05M_impro07_F036,7331.0,7238.66666667,10600.2222222
Ses05M_impro07_F038,7741.0,7728.0,169.0
Ses05M_impro07_F039,7818.0,7787.5,930.25
Ses05M_impro07_F040,7854.0,7567.66666667,49281.5555556
Ses05M_impro07_F045,7744.0,7296.0,68718.8
Ses05M_impro07_M009,7406.0,7101.1,44378.09
Ses05M_impro07_M039,7536.0,6861.1875,186734.652344
Ses05M_impro07_M046,7481.0,7422.0,3481.0
Ses05M_impro08_F005,7771.0,7389.0,50380.3333333
Ses05M_impro08_F006,7578.0,7196.2,30952.76
Ses05M_impro08_F007,7503.0,7426.0,5929.0
Ses05M_impro08_F008,7415.0,7278.0,9488.66666667
Ses05M_impro08_F009,7691.0,7269.14285714,83545.5510204
Ses05M_impro08_F011,7726.0,7309.57142857,55320.8163265
Ses05M_impro08_F012,7506.0,7444.5,3782.25
Ses05M_impro08_F013,7637.0,7494.0,20449.0
Ses05M_impro08_F014,7319.0,7313.5,30.25
Ses05M_impro08_F015,6984.0,6984.0,0.0
Ses05M_impro08_F016,7382.0,7343.5,1482.25
Ses05M_impro08_F017,7910.0,7321.54545455,117801.157025
Ses05M_impro08_F018,7629.0,7365.5,47195.25
Ses05M_impro08_F019,7358.0,7039.0,61205.6666667
Ses05M_impro08_F022,7825.0,7460.35714286,48707.872449
Ses05M_impro08_F025,7676.0,7424.8,20941.36
Ses05M_impro08_F026,7895.0,7499.15384615,52436.591716
Ses05M_impro08_F027,7539.0,7352.45454545,14323.1570248
Ses05M_impro08_F028,7502.0,7339.0,15724.6666667
Ses05M_impro08_M000,7379.0,7025.4,52397.44
Ses05M_impro08_M001,7177.0,6970.0,20044.0
Ses05M_impro08_M002,6921.0,6891.33333333,1280.22222222
Ses05M_impro08_M003,7308.0,7308.0,0.0
Ses05M_impro08_M004,7601.0,7242.0,57227.5
Ses05M_impro08_M005,7451.0,7188.4,41251.84
Ses05M_impro08_M006,7433.0,6938.33333333,119439.388889
Ses05M_impro08_M007,7402.0,7018.28571429,79519.6326531
Ses05M_impro08_M008,7290.0,6998.46666667,48453.3155556
Ses05M_impro08_M009,7695.0,7002.28571429,139598.870748
Ses05M_impro08_M010,7532.0,7106.16666667,36092.4722222
Ses05M_impro08_M011,7509.0,6975.33333333,109559.333333
Ses05M_impro08_M012,7224.0,7128.75,4323.4375
Ses05M_impro08_M013,7393.0,7004.66666667,89587.8888889
Ses05M_impro08_M014,7418.0,7010.33333333,77656.3888889
Ses05M_impro08_M015,7240.0,7148.0,8464.0
Ses05M_impro08_M016,7385.0,7254.5,11170.25
Ses05M_impro08_M017,7391.0,7117.42105263,73177.8227147
Ses05M_impro08_M018,7584.0,7211.8,53522.96
Ses05M_impro08_M019,7348.0,6936.56521739,52197.463138
Ses05M_impro08_M020,7538.0,6887.57142857,156636.816327
Ses05M_impro08_M021,7356.0,6931.0,72816.0
Ses05M_impro08_M022,7259.0,6945.33333333,51246.8888889
Ses05M_impro08_M023,6932.0,6711.6,12639.44
Ses05M_impro08_M024,7267.0,7054.0,16017.5
Ses05M_impro08_M025,7568.0,7159.23076923,71694.7928994
Ses05M_impro08_M026,7486.0,6994.38461538,107057.775148
Ses05M_impro08_M027,7434.0,7128.83333333,27609.1388889
Ses05M_impro08_M028,7141.0,6989.33333333,18781.5555556
Ses05M_script01_1_F000,7770.0,7353.25,67050.9375
Ses05M_script01_1_F001,7890.0,7455.33333333,67775.5555556
Ses05M_script01_1_F004,7534.0,7357.5,20804.25
Ses05M_script01_1_F005,8149.0,7764.66666667,190617.555556
Ses05M_script01_1_F014,7845.0,7480.69230769,46221.9053254
Ses05M_script01_1_F018,7908.0,7496.14285714,148006.979592
Ses05M_script01_1_F021,7874.0,7524.83333333,88735.8055556
Ses05M_script01_1_F022,8059.0,7400.16666667,92108.8722222
Ses05M_script01_1_F023,7928.0,7561.83333333,114761.805556
Ses05M_script01_1_F024,7906.0,7472.8,126891.76
Ses05M_script01_1_F025,7683.0,7377.66666667,72717.0555556
Ses05M_script01_1_F026,7850.0,7488.0,88104.5714286
Ses05M_script01_1_F032,7250.0,7230.66666667,282.888888889
Ses05M_script01_1_F035,7961.0,7487.16666667,72634.9722222
Ses05M_script01_1_F036,7889.0,7650.75,55229.1875
Ses05M_script01_1_M004,7496.0,7168.125,44600.609375
Ses05M_script01_1_M011,7959.0,7344.54545455,260424.884298
Ses05M_script01_1_M013,7891.0,7135.0,148274.363636
Ses05M_script01_1_M016,7149.0,7087.0,3844.0
Ses05M_script01_1_M017,7539.0,7180.6,81407.84
Ses05M_script01_1_M020,7207.0,6450.8,149550.16
Ses05M_script01_1_M021,7377.0,7063.08333333,33891.7430556
Ses05M_script01_1_M022,7745.0,7078.23529412,120069.121107
Ses05M_script01_1_M023,7255.0,7014.5,48832.75
Ses05M_script01_1_M025,7205.0,6953.5,43309.25
Ses05M_script01_1_M028,7541.0,7167.33333333,40748.2222222
Ses05M_script01_1_M032,7572.0,7211.875,109309.609375
Ses05M_script01_1_M033,7949.0,7422.88888889,121878.765432
Ses05M_script01_1_M034,7558.0,7197.375,42506.234375
Ses05M_script01_1_M035,7642.0,7097.5,86826.25
Ses05M_script01_1_M036,7269.0,6618.0,197296.5
Ses05M_script01_1_M037,7498.0,7090.42857143,68056.8163265
Ses05M_script01_1b_F000,8184.0,7453.0,111834.545455
Ses05M_script01_1b_F022,7708.0,7515.0,18801.5
Ses05M_script01_1b_F023,8233.0,7668.25,105083.6875
Ses05M_script01_1b_F024,7989.0,7577.42857143,99751.6734694
Ses05M_script01_1b_F026,8189.0,7563.71428571,111353.061224
Ses05M_script01_1b_F028,7972.0,7558.13333333,44913.8488889
Ses05M_script01_1b_F031,7237.0,7213.33333333,588.222222222
Ses05M_script01_1b_F033,7271.0,7086.6,36705.04
Ses05M_script01_1b_F034,7571.0,7293.4,39209.84
Ses05M_script01_1b_M001,7350.0,7208.75,10127.6875
Ses05M_script01_1b_M002,7551.0,7086.6,161845.973333
Ses05M_script01_1b_M003,7599.0,7145.91666667,70148.9097222
Ses05M_script01_1b_M004,7710.0,7327.72727273,68308.0165289
Ses05M_script01_1b_M005,7737.0,7281.18181818,91769.0578512
Ses05M_script01_1b_M019,7602.0,6947.27777778,199975.978395
Ses05M_script01_1b_M020,6903.0,6798.0,11688.4
Ses05M_script01_1b_M022,7280.0,7101.25,22323.6875
Ses05M_script01_1b_M031,7665.0,7247.31818182,106033.216942
Ses05M_script01_1b_M032,8060.0,7478.77777778,102717.283951
Ses05M_script01_1b_M033,7400.0,7004.63636364,112793.68595
Ses05M_script01_1b_M035,7309.0,6302.0,519888.333333
Ses05M_script01_1b_M036,7527.0,7146.80952381,75436.9160998
Ses05M_script01_1b_M040,7556.0,7257.8,61298.56
Ses05M_script01_1b_M041,7709.0,7453.22222222,30469.7283951
Ses05M_script01_2_F002,7534.0,7184.0,37783.6
Ses05M_script01_2_F004,7670.0,7424.0,42600.5
Ses05M_script01_2_F005,7558.0,7312.25,29827.1875
Ses05M_script01_2_F015,7541.0,7315.8,38824.96
Ses05M_script01_2_F017,7235.0,7102.5,17556.25
Ses05M_script01_2_M000,7308.0,6992.25,74564.1875
Ses05M_script01_2_M001,7538.0,7199.09090909,112561.719008
Ses05M_script01_2_M003,7574.0,7399.16666667,19271.4722222
Ses05M_script01_2_M015,7711.0,7140.33333333,157545.222222
Ses05M_script01_2_M016,7333.0,7065.28571429,44586.2040816
Ses05M_script01_3_F000,8267.0,7674.8,158794.16
Ses05M_script01_3_F001,8165.0,7331.07142857,200278.494898
Ses05M_script01_3_F003,7866.0,7646.71428571,15759.9183673
Ses05M_script01_3_F006,7638.0,7455.71428571,23899.0612245
Ses05M_script01_3_F007,8023.0,7673.7,64777.01
Ses05M_script01_3_F009,8397.0,7719.0,187474.0
Ses05M_script01_3_F010,7616.0,7492.8,27193.36
Ses05M_script01_3_F012,7661.0,7369.66666667,65254.2222222
Ses05M_script01_3_F016,7800.0,7428.6,25162.9066667
Ses05M_script01_3_F019,7656.0,7298.0,31991.75
Ses05M_script01_3_F020,7502.0,7317.5,31309.25
Ses05M_script01_3_F021,7926.0,7600.5,64918.25
Ses05M_script01_3_F022,7468.0,7407.66666667,3024.22222222
Ses05M_script01_3_F023,7457.0,7315.0,28012.6666667
Ses05M_script01_3_F024,7704.0,7519.6,32603.84
Ses05M_script01_3_F025,8357.0,7610.19047619,109814.535147
Ses05M_script01_3_F027,7765.0,7404.6,91182.64
Ses05M_script01_3_M003,7105.0,7044.5,3660.25
Ses05M_script01_3_M013,7279.0,6853.16666667,131004.138889
Ses05M_script01_3_M019,7734.0,7311.25,52550.4375
Ses05M_script01_3_M020,7563.0,7444.0,6463.2
Ses05M_script01_3_M021,7667.0,7324.18181818,35218.5123967
Ses05M_script01_3_M022,7300.0,6913.75,80955.6875
Ses05M_script01_3_M023,7415.0,6913.85714286,108577.836735
Ses05M_script01_3_M025,7358.0,6937.0,90188.6666667
Ses05M_script01_3_M026,7284.0,6970.25,96751.6875
Ses05M_script01_3_M027,7516.0,7037.93333333,198725.928889
Ses05M_script01_3_M029,7769.0,7298.83333333,117044.872222
Ses05M_script01_3_M030,7953.0,7344.28,205914.2016
Ses05M_script01_3_M033,7920.0,7430.96774194,69887.4505723
Ses05M_script01_3_M036,7692.0,7202.38095238,120577.759637
Ses05M_script01_3_M039,7581.0,7234.25,68079.6875
Ses05M_script01_3_M040,7573.0,7155.25,94609.6875
Ses05M_script01_3_M042,7571.0,7135.0,229554.8
Ses05M_script02_1_F000,7627.0,7580.0,2209.0
Ses05M_script02_1_F001,7467.0,7369.0,8754.66666667
Ses05M_script02_1_F016,7217.0,7186.33333333,710.888888889
Ses05M_script02_2_F000,7590.0,7446.66666667,32842.8888889
Ses05M_script02_2_F001,7420.0,7412.5,56.25
Ses05M_script02_2_F005,7443.0,7084.07142857,44536.9234694
Ses05M_script02_2_F009,7397.0,7311.75,7099.6875
Ses05M_script02_2_F010,8040.0,7104.59375,244489.428711
Ses05M_script02_2_F012,7854.0,7422.2,61176.2933333
Ses05M_script02_2_F013,7951.0,7421.23809524,44702.4988662
Ses05M_script02_2_F014,8090.0,7492.85,70501.1275
Ses05M_script02_2_F015,7766.0,7418.54545455,52587.8842975
Ses05M_script02_2_F016,7927.0,7442.08333333,49981.0763889
Ses05M_script02_2_F017,7641.0,7617.0,576.0
Ses05M_script02_2_F018,7511.0,7421.0,8100.0
Ses05M_script02_2_F019,7392.0,7235.0,24649.0
Ses05M_script02_2_F022,7503.0,7503.0,0.0
Ses05M_script02_2_F023,7312.0,6994.875,33519.109375
Ses05M_script02_2_F026,7727.0,7545.625,12431.734375
Ses05M_script02_2_F027,8052.0,7430.1,88856.39
Ses05M_script02_2_F028,8105.0,7536.08333333,92304.9097222
Ses05M_script02_2_F029,7738.0,7362.66666667,64196.0
Ses05M_script02_2_F030,7577.0,7396.0,29728.6666667
Ses05M_script02_2_F031,7964.0,7600.66666667,48916.7222222
Ses05M_script02_2_F032,8732.0,7654.95454545,162118.043388
Ses05M_script02_2_F034,7938.0,7501.77777778,68431.9506173
Ses05M_script02_2_F037,8144.0,7403.23076923,58116.1775148
Ses05M_script02_2_F038,7419.0,7087.25,41367.1875
Ses05M_script02_2_M005,7704.0,7369.16666667,46358.8055556
Ses05M_script02_2_M016,7601.0,7263.95454545,67648.1342975
Ses05M_script02_2_M024,7614.0,7081.66666667,152227.481481
Ses05M_script02_2_M025,7693.0,7025.39622642,183087.144891
Ses05M_script02_2_M026,7518.0,6927.0,242160.8
Ses05M_script02_2_M029,7668.0,7479.0,15815.4285714
Ses05M_script02_2_M030,7460.0,7284.75,13362.1875
Ses05M_script02_2_M031,7607.0,7271.71428571,41403.6326531
Ses05M_script02_2_M032,7809.0,7440.0,119870.75
Ses05M_script02_2_M034,7741.0,7450.73333333,37197.7955556
Ses05M_script02_2_M035,8189.0,7615.25,174532.6875
Ses05M_script02_2_M036,7492.0,7302.85714286,13651.5510204
Ses05M_script02_2_M037,7130.0,6840.25,50403.1875
Ses05M_script02_2_M040,7498.0,7420.5,2332.75
Ses05M_script03_1_F011,7513.0,7369.2,8107.76
Ses05M_script03_1_F012,7757.0,7449.33333333,101669.555556
Ses05M_script03_1_F013,7625.0,7384.8,37736.56
Ses05M_script03_1_F015,7719.0,7405.14285714,26416.4081633
Ses05M_script03_1_F017,7823.0,7534.75,28965.1875
Ses05M_script03_1_F020,7671.0,7325.2,79710.56
Ses05M_script03_1_F031,7827.0,7738.33333333,10597.5555556
Ses05M_script03_1_M003,7080.0,6975.16666667,7554.47222222
Ses05M_script03_2_F001,7458.0,7141.75,77235.1875
Ses05M_script03_2_F002,7489.0,7250.57142857,60009.6734694
Ses05M_script03_2_F004,7521.0,7450.0,8596.0
Ses05M_script03_2_F005,8165.0,8032.5,17556.25
Ses05M_script03_2_F006,7621.0,7497.0,16881.3333333
Ses05M_script03_2_F009,7449.0,7219.66666667,42313.5555556
Ses05M_script03_2_F012,7637.0,7427.0,27514.8
Ses05M_script03_2_F015,7817.0,7525.8,35561.36
Ses05M_script03_2_F017,7644.0,7564.0,6400.0
Ses05M_script03_2_F018,7381.0,7143.8,29894.96
Ses05M_script03_2_F023,7593.0,7323.66666667,62936.8888889
Ses05M_script03_2_F026,7502.0,7459.0,1504.66666667
Ses05M_script03_2_F028,7234.0,7025.0,24181.6
Ses05M_script03_2_F034,7349.0,7178.625,6868.484375
Ses05M_script03_2_F035,7088.0,6952.66666667,4484.22222222
Ses05M_script03_2_F036,7242.0,6981.83333333,31342.4722222
Ses05M_script03_2_F037,7510.0,7223.9,49029.09
Ses05M_script03_2_F038,7182.0,6931.23076923,23748.3313609
Ses05M_script03_2_F039,6870.0,6736.66666667,20632.2222222
Ses05M_script03_2_F040,7233.0,6815.25,105365.1875
Ses05M_script03_2_F041,7167.0,6988.70588235,9471.73702422
Ses05M_script03_2_F042,6585.0,6585.0,0.0
Ses05M_script03_2_F043,6835.0,6828.5,42.25
Ses05M_script03_2_F044,6818.0,6741.0,5929.0
Ses05M_script03_2_M008,7175.0,6779.8,155928.56
Ses05M_script03_2_M009,7007.0,6646.0,130281.0
Ses05M_script03_2_M010,7604.0,7474.0,8772.66666667
Ses05M_script03_2_M011,7510.0,7223.66666667,41246.8888889
Ses05M_script03_2_M015,7323.0,7171.66666667,22891.5555556
Ses05M_script03_2_M020,7567.0,7177.6,116550.84
Ses05M_script03_2_M023,6572.0,6324.0,61504.0
Ses05M_script03_2_M024,7638.0,7070.92307692,117824.224852
Ses05M_script03_2_M025,7814.0,7226.25,111634.9375
Ses05M_script03_2_M026,7495.0,7085.14285714,87835.122449
Ses05M_script03_2_M027,7382.0,6740.0,260627.2
Ses05M_script03_2_M028,7623.0,7067.86666667,92089.5822222
Ses05M_script03_2_M029,7256.0,6933.11111111,75201.8765432
Ses05M_script03_2_M030,7618.0,6911.0,268822.727273
Ses05M_script03_2_M031,7655.0,7322.0,38804.2857143
Ses05M_script03_2_M032,7414.0,7161.25,43206.6875
Ses05M_script03_2_M033,7075.0,6686.28571429,81513.6326531
Ses05M_script03_2_M034,7055.0,6877.0,20512.5
Ses05M_script03_2_M035,7352.0,6765.0,152994.4
Ses05M_script03_2_M036,7350.0,6975.5,97360.25
Ses05M_script03_2_M037,7210.0,7027.0,19399.5
Ses05M_script03_2_M038,6912.0,6825.0,7569.0
Ses05M_script03_2_M039,7503.0,7198.8,24988.16
Ses05M_script03_2_M040,7170.0,6920.83333333,24585.1388889
Ses05M_script03_2_M041,7884.0,7028.6875,314571.714844
Ses05M_script03_2_M042,6832.0,6400.66666667,138438.222222
