session,maxAmplitude
Ses05F_impro04\Ses05F_impro04_M010,1997
Ses05F_impro04\Ses05F_impro04_M011,3746
Ses05F_impro04\Ses05F_impro04_M012,2472
Ses05F_impro04\Ses05F_impro04_M013,3239
Ses05F_impro04\Ses05F_impro04_M014,2679
Ses05F_impro04\Ses05F_impro04_M015,3268
Ses05F_impro04\Ses05F_impro04_M016,1802
Ses05F_impro04\Ses05F_impro04_M017,1830
Ses05F_impro04\Ses05F_impro04_M018,3092
Ses05F_impro04\Ses05F_impro04_M019,2971
Ses05F_impro04\Ses05F_impro04_M020,3416
Ses05F_impro04\Ses05F_impro04_M021,2653
Ses05F_impro04\Ses05F_impro04_M022,2188
Ses05F_impro04\Ses05F_impro04_M023,1527
Ses05F_impro04\Ses05F_impro04_M024,2912
Ses05F_impro04\Ses05F_impro04_M025,3280
Ses05F_impro04\Ses05F_impro04_M026,3089
Ses05F_impro04\Ses05F_impro04_M027,3773
Ses05F_impro04\Ses05F_impro04_M028,2492
Ses05F_impro04\Ses05F_impro04_M029,2550
Ses05F_impro04\Ses05F_impro04_M030,3177
Ses05F_impro04\Ses05F_impro04_M031,2833
Ses05F_impro04\Ses05F_impro04_M032,2941
Ses05F_impro04\Ses05F_impro04_M033,2101
Ses05F_impro04\Ses05F_impro04_M034,2864
Ses05F_impro04\Ses05F_impro04_M035,3176
Ses05F_impro04\Ses05F_impro04_M036,1388
Ses05F_impro04\Ses05F_impro04_M037,1756
Ses05F_impro04\Ses05F_impro04_M038,1163
Ses05F_impro04\Ses05F_impro04_M039,1953
Ses05F_impro04\Ses05F_impro04_M040,2549
Ses05F_impro04\Ses05F_impro04_M041,1249
Ses05F_impro04\Ses05F_impro04_M042,2568
Ses05F_impro04\Ses05F_impro04_M043,1709
Ses05F_impro05\Ses05F_impro05_F000,2108
Ses05F_impro05\Ses05F_impro05_F001,1616
Ses05F_impro05\Ses05F_impro05_F002,1379
Ses05F_impro05\Ses05F_impro05_F003,5899
Ses05F_impro05\Ses05F_impro05_F004,2044
Ses05F_impro05\Ses05F_impro05_F005,645
Ses05F_impro05\Ses05F_impro05_F006,1173
Ses05F_impro05\Ses05F_impro05_F007,3643
Ses05F_impro05\Ses05F_impro05_F008,3715
Ses05F_impro05\Ses05F_impro05_F009,2660
Ses05F_impro05\Ses05F_impro05_F010,4926
Ses05F_impro05\Ses05F_impro05_F011,5918
Ses05F_impro05\Ses05F_impro05_F012,9632
Ses05F_impro05\Ses05F_impro05_F013,1559
Ses05F_impro05\Ses05F_impro05_F014,6004
Ses05F_impro05\Ses05F_impro05_F015,2772
Ses05F_impro05\Ses05F_impro05_F016,5868
Ses05F_impro05\Ses05F_impro05_F017,8153
Ses05F_impro05\Ses05F_impro05_F018,16506
Ses05F_impro05\Ses05F_impro05_F019,11588
Ses05F_impro05\Ses05F_impro05_F020,9615
Ses05F_impro05\Ses05F_impro05_F021,16949
Ses05F_impro05\Ses05F_impro05_F022,14836
Ses05F_impro05\Ses05F_impro05_F023,8833
Ses05F_impro05\Ses05F_impro05_F024,9542
Ses05F_impro05\Ses05F_impro05_F025,2842
Ses05F_impro05\Ses05F_impro05_F026,11910
Ses05F_impro05\Ses05F_impro05_F027,12899
Ses05F_impro05\Ses05F_impro05_F028,3878
Ses05F_impro05\Ses05F_impro05_F029,11746
Ses05F_impro05\Ses05F_impro05_F030,5199
Ses05F_impro05\Ses05F_impro05_F031,5105
Ses05F_impro05\Ses05F_impro05_F032,13301
Ses05F_impro05\Ses05F_impro05_F033,8586
Ses05F_impro05\Ses05F_impro05_F034,7474
Ses05F_impro05\Ses05F_impro05_F035,5613
Ses05F_impro05\Ses05F_impro05_F036,12595
Ses05F_impro05\Ses05F_impro05_F037,5801
Ses05F_impro05\Ses05F_impro05_F038,1372
Ses05F_impro05\Ses05F_impro05_F039,8108
Ses05F_impro05\Ses05F_impro05_F040,6747
Ses05F_impro05\Ses05F_impro05_F041,21635
Ses05F_impro05\Ses05F_impro05_F042,10860
Ses05F_impro05\Ses05F_impro05_F043,946
Ses05F_impro05\Ses05F_impro05_F044,13462
Ses05F_impro05\Ses05F_impro05_F045,1480
Ses05F_impro05\Ses05F_impro05_M000,2786
Ses05F_impro05\Ses05F_impro05_M001,2029
Ses05F_impro05\Ses05F_impro05_M002,2407
Ses05F_impro05\Ses05F_impro05_M003,4117
Ses05F_impro05\Ses05F_impro05_M004,2067
Ses05F_impro05\Ses05F_impro05_M005,3038
Ses05F_impro05\Ses05F_impro05_M006,2781
Ses05F_impro05\Ses05F_impro05_M007,2521
Ses05F_impro05\Ses05F_impro05_M008,3112
Ses05F_impro05\Ses05F_impro05_M009,4068
Ses05F_impro05\Ses05F_impro05_M010,4111
Ses05F_impro05\Ses05F_impro05_M011,2335
Ses05F_impro05\Ses05F_impro05_M012,2810
Ses05F_impro05\Ses05F_impro05_M013,5348
Ses05F_impro05\Ses05F_impro05_M014,13225
Ses05F_impro05\Ses05F_impro05_M015,1774
Ses05F_impro05\Ses05F_impro05_M016,4862
Ses05F_impro05\Ses05F_impro05_M017,4287
Ses05F_impro05\Ses05F_impro05_M018,2715
Ses05F_impro05\Ses05F_impro05_M019,3663
Ses05F_impro05\Ses05F_impro05_M020,5707
Ses05F_impro05\Ses05F_impro05_M021,3347
Ses05F_impro05\Ses05F_impro05_M022,2999
Ses05F_impro05\Ses05F_impro05_M023,4953
Ses05F_impro05\Ses05F_impro05_M024,3362
Ses05F_impro05\Ses05F_impro05_M025,3710
Ses05F_impro05\Ses05F_impro05_M026,5352
Ses05F_impro05\Ses05F_impro05_M027,4193
Ses05F_impro05\Ses05F_impro05_M028,2160
Ses05F_impro05\Ses05F_impro05_M029,4171
Ses05F_impro05\Ses05F_impro05_M030,2810
Ses05F_impro05\Ses05F_impro05_M031,2077
Ses05F_impro05\Ses05F_impro05_M032,3410
Ses05F_impro05\Ses05F_impro05_M033,4000
Ses05F_impro05\Ses05F_impro05_M034,1763
Ses05F_impro05\Ses05F_impro05_M035,3142
Ses05F_impro05\Ses05F_impro05_M036,3308
Ses05F_impro05\Ses05F_impro05_M037,1843
Ses05F_impro05\Ses05F_impro05_M038,2593
Ses05F_impro05\Ses05F_impro05_M039,5763
Ses05F_impro05\Ses05F_impro05_M040,2301
Ses05F_impro05\Ses05F_impro05_M041,3600
Ses05F_impro05\Ses05F_impro05_M042,4102
Ses05F_impro05\Ses05F_impro05_M043,3198
Ses05F_impro05\Ses05F_impro05_M044,1757
Ses05F_impro05\Ses05F_impro05_M045,2856
Ses05F_impro05\Ses05F_impro05_M046,2681
Ses05F_impro05\Ses05F_impro05_M047,3363
Ses05F_impro05\Ses05F_impro05_M048,3265
Ses05F_impro05\Ses05F_impro05_M049,3315
Ses05F_impro05\Ses05F_impro05_M050,4626
Ses05F_impro05\Ses05F_impro05_M051,2494
Ses05F_impro05\Ses05F_impro05_M052,3091
Ses05F_impro05\Ses05F_impro05_M053,2368
Ses05F_impro06\Ses05F_impro06_F000,1397
Ses05F_impro06\Ses05F_impro06_F001,1522
Ses05F_impro06\Ses05F_impro06_F002,1637
Ses05F_impro06\Ses05F_impro06_F003,1205
Ses05F_impro06\Ses05F_impro06_F004,485
Ses05F_impro06\Ses05F_impro06_F005,1234
Ses05F_impro06\Ses05F_impro06_F006,1818
Ses05F_impro06\Ses05F_impro06_F007,894
Ses05F_impro06\Ses05F_impro06_F008,909
Ses05F_impro06\Ses05F_impro06_F009,1833
Ses05F_impro06\Ses05F_impro06_F010,1695
Ses05F_impro06\Ses05F_impro06_F011,1570
Ses05F_impro06\Ses05F_impro06_F012,1890
Ses05F_impro06\Ses05F_impro06_F013,2391
Ses05F_impro06\Ses05F_impro06_F014,2322
Ses05F_impro06\Ses05F_impro06_F015,2245
Ses05F_impro06\Ses05F_impro06_F016,1325
Ses05F_impro06\Ses05F_impro06_F017,893
Ses05F_impro06\Ses05F_impro06_F018,868
Ses05F_impro06\Ses05F_impro06_F019,1777
Ses05F_impro06\Ses05F_impro06_F020,491
Ses05F_impro06\Ses05F_impro06_F021,1617
Ses05F_impro06\Ses05F_impro06_F022,2079
Ses05F_impro06\Ses05F_impro06_F023,2165
Ses05F_impro06\Ses05F_impro06_F024,439
Ses05F_impro06\Ses05F_impro06_F025,361
Ses05F_impro06\Ses05F_impro06_F026,1190
Ses05F_impro06\Ses05F_impro06_F027,416
Ses05F_impro06\Ses05F_impro06_F028,3457
Ses05F_impro06\Ses05F_impro06_F029,727
Ses05F_impro06\Ses05F_impro06_M000,1202
Ses05F_impro06\Ses05F_impro06_M001,1182
Ses05F_impro06\Ses05F_impro06_M002,1100
Ses05F_impro06\Ses05F_impro06_M003,553
Ses05F_impro06\Ses05F_impro06_M004,1427
Ses05F_impro06\Ses05F_impro06_M005,884
Ses05F_impro06\Ses05F_impro06_M006,645
Ses05F_impro06\Ses05F_impro06_M007,897
Ses05F_impro06\Ses05F_impro06_M008,1117
Ses05F_impro06\Ses05F_impro06_M009,754
Ses05F_impro06\Ses05F_impro06_M010,1238
Ses05F_impro06\Ses05F_impro06_M011,1055
Ses05F_impro06\Ses05F_impro06_M012,1327
Ses05F_impro06\Ses05F_impro06_M013,557
Ses05F_impro06\Ses05F_impro06_M014,1127
Ses05F_impro06\Ses05F_impro06_M015,1094
Ses05F_impro06\Ses05F_impro06_M016,1154
Ses05F_impro06\Ses05F_impro06_M017,1048
Ses05F_impro06\Ses05F_impro06_M018,1190
Ses05F_impro06\Ses05F_impro06_M019,377
Ses05F_impro06\Ses05F_impro06_M020,1131
Ses05F_impro06\Ses05F_impro06_M021,478
Ses05F_impro06\Ses05F_impro06_M022,2237
Ses05F_impro06\Ses05F_impro06_M023,744
Ses05F_impro06\Ses05F_impro06_M024,442
Ses05F_impro06\Ses05F_impro06_M025,1650
Ses05F_impro07\Ses05F_impro07_F000,5541
Ses05F_impro07\Ses05F_impro07_F001,6492
Ses05F_impro07\Ses05F_impro07_F002,3238
Ses05F_impro07\Ses05F_impro07_F003,8761
Ses05F_impro07\Ses05F_impro07_F004,5646
Ses05F_impro07\Ses05F_impro07_F005,2684
Ses05F_impro07\Ses05F_impro07_F006,10292
Ses05F_impro07\Ses05F_impro07_F007,9090
Ses05F_impro07\Ses05F_impro07_F008,28525
Ses05F_impro07\Ses05F_impro07_F009,3940
Ses05F_impro07\Ses05F_impro07_F010,5317
Ses05F_impro07\Ses05F_impro07_F011,9610
Ses05F_impro07\Ses05F_impro07_F012,16737
Ses05F_impro07\Ses05F_impro07_F013,2831
Ses05F_impro07\Ses05F_impro07_F014,20519
Ses05F_impro07\Ses05F_impro07_F015,5836
Ses05F_impro07\Ses05F_impro07_F016,5052
Ses05F_impro07\Ses05F_impro07_F017,2475
Ses05F_impro07\Ses05F_impro07_F018,2124
Ses05F_impro07\Ses05F_impro07_F019,4700
Ses05F_impro07\Ses05F_impro07_F020,1768
Ses05F_impro07\Ses05F_impro07_F021,5658
Ses05F_impro07\Ses05F_impro07_F022,3800
Ses05F_impro07\Ses05F_impro07_F023,28989
Ses05F_impro07\Ses05F_impro07_F024,6704
Ses05F_impro07\Ses05F_impro07_F025,4688
Ses05F_impro07\Ses05F_impro07_F026,9190
Ses05F_impro07\Ses05F_impro07_F027,9475
Ses05F_impro07\Ses05F_impro07_F028,30886
Ses05F_impro07\Ses05F_impro07_F029,6809
Ses05F_impro07\Ses05F_impro07_F030,31042
Ses05F_impro07\Ses05F_impro07_F031,12569
Ses05F_impro07\Ses05F_impro07_F032,10084
Ses05F_impro07\Ses05F_impro07_F033,30488
Ses05F_impro07\Ses05F_impro07_F034,1649
Ses05F_impro07\Ses05F_impro07_F035,4463
Ses05F_impro07\Ses05F_impro07_F036,3044
Ses05F_impro07\Ses05F_impro07_F037,7035
Ses05F_impro07\Ses05F_impro07_F038,4213
Ses05F_impro07\Ses05F_impro07_F039,2101
Ses05F_impro07\Ses05F_impro07_M000,8682
Ses05F_impro07\Ses05F_impro07_M001,6819
Ses05F_impro07\Ses05F_impro07_M002,13888
Ses05F_impro07\Ses05F_impro07_M003,3244
Ses05F_impro07\Ses05F_impro07_M004,3409
Ses05F_impro07\Ses05F_impro07_M005,2924
Ses05F_impro07\Ses05F_impro07_M006,5525
Ses05F_impro07\Ses05F_impro07_M007,4112
Ses05F_impro07\Ses05F_impro07_M008,7763
Ses05F_impro07\Ses05F_impro07_M009,5244
Ses05F_impro07\Ses05F_impro07_M010,2756
Ses05F_impro07\Ses05F_impro07_M011,3623
Ses05F_impro07\Ses05F_impro07_M012,5120
Ses05F_impro07\Ses05F_impro07_M013,7346
Ses05F_impro07\Ses05F_impro07_M014,5375
Ses05F_impro07\Ses05F_impro07_M015,6456
Ses05F_impro07\Ses05F_impro07_M016,8232
Ses05F_impro07\Ses05F_impro07_M017,4367
Ses05F_impro07\Ses05F_impro07_M018,5229
Ses05F_impro07\Ses05F_impro07_M019,1686
Ses05F_impro07\Ses05F_impro07_M020,4785
Ses05F_impro07\Ses05F_impro07_M021,4874
Ses05F_impro07\Ses05F_impro07_M022,5482
Ses05F_impro07\Ses05F_impro07_M023,5520
Ses05F_impro07\Ses05F_impro07_M024,4657
Ses05F_impro07\Ses05F_impro07_M025,3740
Ses05F_impro07\Ses05F_impro07_M026,6629
Ses05F_impro07\Ses05F_impro07_M027,4755
Ses05F_impro07\Ses05F_impro07_M028,8935
Ses05F_impro07\Ses05F_impro07_M029,9338
Ses05F_impro07\Ses05F_impro07_M030,6801
Ses05F_impro07\Ses05F_impro07_M031,3229
Ses05F_impro07\Ses05F_impro07_M032,5059
Ses05F_impro07\Ses05F_impro07_M033,3159
Ses05F_impro07\Ses05F_impro07_M034,5282
Ses05F_impro07\Ses05F_impro07_M035,3154
Ses05F_impro07\Ses05F_impro07_M036,3845
Ses05F_impro08\Ses05F_impro08_F000,2426
Ses05F_impro08\Ses05F_impro08_F001,3280
Ses05F_impro08\Ses05F_impro08_F002,9155
Ses05F_impro08\Ses05F_impro08_F003,7681
Ses05F_impro08\Ses05F_impro08_F004,5539
Ses05F_impro08\Ses05F_impro08_F005,7443
Ses05F_impro08\Ses05F_impro08_F006,12152
Ses05F_impro08\Ses05F_impro08_F007,7238
Ses05F_impro08\Ses05F_impro08_F008,8619
Ses05F_impro08\Ses05F_impro08_F009,3541
Ses05F_impro08\Ses05F_impro08_F010,6535
Ses05F_impro08\Ses05F_impro08_F011,3189
Ses05F_impro08\Ses05F_impro08_F012,2603
Ses05F_impro08\Ses05F_impro08_F013,9724
Ses05F_impro08\Ses05F_impro08_F014,8491
Ses05F_impro08\Ses05F_impro08_F015,3319
Ses05F_impro08\Ses05F_impro08_F016,9840
Ses05F_impro08\Ses05F_impro08_F017,9065
Ses05F_impro08\Ses05F_impro08_F018,5269
Ses05F_impro08\Ses05F_impro08_F019,11173
Ses05F_impro08\Ses05F_impro08_F020,7776
Ses05F_impro08\Ses05F_impro08_F021,10817
Ses05F_impro08\Ses05F_impro08_F022,12324
Ses05F_impro08\Ses05F_impro08_F023,11907
Ses05F_impro08\Ses05F_impro08_F024,11329
Ses05F_impro08\Ses05F_impro08_F025,4262
Ses05F_impro08\Ses05F_impro08_F026,2536
Ses05F_impro08\Ses05F_impro08_F027,4749
Ses05F_impro08\Ses05F_impro08_F028,1675
Ses05F_impro08\Ses05F_impro08_F029,2152
Ses05F_impro08\Ses05F_impro08_F030,3030
Ses05F_impro08\Ses05F_impro08_F031,3444
Ses05F_impro08\Ses05F_impro08_F032,2483
Ses05F_impro08\Ses05F_impro08_F033,1302
Ses05F_impro08\Ses05F_impro08_M000,13172
Ses05F_impro08\Ses05F_impro08_M001,13403
Ses05F_impro08\Ses05F_impro08_M002,13813
Ses05F_impro08\Ses05F_impro08_M003,10978
Ses05F_impro08\Ses05F_impro08_M004,11711
Ses05F_impro08\Ses05F_impro08_M005,12491
Ses05F_impro08\Ses05F_impro08_M006,9142
Ses05F_impro08\Ses05F_impro08_M007,7298
Ses05F_impro08\Ses05F_impro08_M008,6775
Ses05F_impro08\Ses05F_impro08_M009,4423
Ses05F_impro08\Ses05F_impro08_M010,8160
Ses05F_impro08\Ses05F_impro08_M011,5606
Ses05F_impro08\Ses05F_impro08_M012,3028
Ses05F_impro08\Ses05F_impro08_M013,3171
Ses05F_impro08\Ses05F_impro08_M014,3268
Ses05F_impro08\Ses05F_impro08_M015,3768
Ses05F_impro08\Ses05F_impro08_M016,5526
Ses05F_impro08\Ses05F_impro08_M017,1576
Ses05F_impro08\Ses05F_impro08_M018,3055
Ses05F_impro08\Ses05F_impro08_M019,5392
Ses05F_impro08\Ses05F_impro08_M020,2973
Ses05F_impro08\Ses05F_impro08_M021,3704
Ses05F_impro08\Ses05F_impro08_M022,3679
Ses05F_impro08\Ses05F_impro08_M023,6539
Ses05F_impro08\Ses05F_impro08_M024,3405
Ses05F_impro08\Ses05F_impro08_M025,4043
Ses05F_impro08\Ses05F_impro08_M026,4369
Ses05F_impro08\Ses05F_impro08_M027,1584
Ses05F_impro08\Ses05F_impro08_M028,3501
Ses05F_impro08\Ses05F_impro08_M029,2295
Ses05F_impro08\Ses05F_impro08_M030,2545
Ses05F_impro08\Ses05F_impro08_M031,3133
Ses05F_impro08\Ses05F_impro08_M032,2606
Ses05F_script01_1\Ses05F_script01_1_F000,1493
Ses05F_script01_1\Ses05F_script01_1_F001,1778
Ses05F_script01_1\Ses05F_script01_1_F002,1088
Ses05F_script01_1\Ses05F_script01_1_F003,1183
Ses05F_script01_1\Ses05F_script01_1_F004,1186
Ses05F_script01_1\Ses05F_script01_1_F005,1010
Ses05F_script01_1\Ses05F_script01_1_F006,1065
Ses05F_script01_1\Ses05F_script01_1_F007,1161
Ses05F_script01_1\Ses05F_script01_1_F008,1354
Ses05F_script01_1\Ses05F_script01_1_F009,907
Ses05F_script01_1\Ses05F_script01_1_F010,1013
Ses05F_script01_1\Ses05F_script01_1_F011,2247
Ses05F_script01_1\Ses05F_script01_1_F012,2880
Ses05F_script01_1\Ses05F_script01_1_F013,6760
Ses05F_script01_1\Ses05F_script01_1_F014,5360
Ses05F_script01_1\Ses05F_script01_1_F015,9971
Ses05F_script01_1\Ses05F_script01_1_F016,873
Ses05F_script01_1\Ses05F_script01_1_F017,4279
Ses05F_script01_1\Ses05F_script01_1_F018,1023
Ses05F_script01_1\Ses05F_script01_1_F019,4673
Ses05F_script01_1\Ses05F_script01_1_F020,4539
Ses05F_script01_1\Ses05F_script01_1_F021,8842
Ses05F_script01_1\Ses05F_script01_1_F022,7608
Ses05F_script01_1\Ses05F_script01_1_F023,7573
Ses05F_script01_1\Ses05F_script01_1_F024,6528
Ses05F_script01_1\Ses05F_script01_1_F025,9180
Ses05F_script01_1\Ses05F_script01_1_F026,3273
Ses05F_script01_1\Ses05F_script01_1_F027,4690
Ses05F_script01_1\Ses05F_script01_1_F028,5275
Ses05F_script01_1\Ses05F_script01_1_F029,6550
Ses05F_script01_1\Ses05F_script01_1_F030,6818
Ses05F_script01_1\Ses05F_script01_1_F031,2325
Ses05F_script01_1\Ses05F_script01_1_F032,1050
Ses05F_script01_1\Ses05F_script01_1_F033,2372
Ses05F_script01_1\Ses05F_script01_1_F034,3957
Ses05F_script01_1\Ses05F_script01_1_F035,4987
Ses05F_script01_1\Ses05F_script01_1_F036,16893
Ses05F_script01_1\Ses05F_script01_1_F037,2515
Ses05F_script01_1\Ses05F_script01_1_F038,16008
Ses05F_script01_1\Ses05F_script01_1_F039,4652
Ses05F_script01_1\Ses05F_script01_1_F040,1392
Ses05F_script01_1\Ses05F_script01_1_F041,6738
Ses05F_script01_1\Ses05F_script01_1_M000,1357
Ses05F_script01_1\Ses05F_script01_1_M001,1580
Ses05F_script01_1\Ses05F_script01_1_M002,2439
Ses05F_script01_1\Ses05F_script01_1_M003,2564
Ses05F_script01_1\Ses05F_script01_1_M004,2222
Ses05F_script01_1\Ses05F_script01_1_M005,1301
Ses05F_script01_1\Ses05F_script01_1_M006,782
Ses05F_script01_1\Ses05F_script01_1_M007,1790
Ses05F_script01_1\Ses05F_script01_1_M008,2458
Ses05F_script01_1\Ses05F_script01_1_M009,2319
Ses05F_script01_1\Ses05F_script01_1_M010,2843
Ses05F_script01_1\Ses05F_script01_1_M011,4697
Ses05F_script01_1\Ses05F_script01_1_M012,2487
Ses05F_script01_1\Ses05F_script01_1_M013,10512
Ses05F_script01_1\Ses05F_script01_1_M014,2266
Ses05F_script01_1\Ses05F_script01_1_M015,9379
Ses05F_script01_1\Ses05F_script01_1_M016,4345
Ses05F_script01_1\Ses05F_script01_1_M017,2053
Ses05F_script01_1\Ses05F_script01_1_M018,2279
Ses05F_script01_1\Ses05F_script01_1_M019,3491
Ses05F_script01_1\Ses05F_script01_1_M020,5368
Ses05F_script01_1\Ses05F_script01_1_M021,9566
Ses05F_script01_1\Ses05F_script01_1_M022,8505
Ses05F_script01_1\Ses05F_script01_1_M023,9686
Ses05F_script01_1\Ses05F_script01_1_M024,5576
Ses05F_script01_1\Ses05F_script01_1_M025,10139
Ses05F_script01_1\Ses05F_script01_1_M026,1681
Ses05F_script01_1\Ses05F_script01_1_M027,5419
Ses05F_script01_1\Ses05F_script01_1_M028,6425
Ses05F_script01_1\Ses05F_script01_1_M029,4952
Ses05F_script01_1\Ses05F_script01_1_M030,5261
Ses05F_script01_1\Ses05F_script01_1_M031,1412
Ses05F_script01_1\Ses05F_script01_1_M032,8928
Ses05F_script01_1\Ses05F_script01_1_M033,5541
Ses05F_script01_1\Ses05F_script01_1_M034,5643
Ses05F_script01_1\Ses05F_script01_1_M035,6887
Ses05F_script01_1\Ses05F_script01_1_M036,13480
Ses05F_script01_1\Ses05F_script01_1_M037,4066
Ses05F_script01_1\Ses05F_script01_1_M038,9313
Ses05F_script01_1\Ses05F_script01_1_M039,5815
Ses05F_script01_1\Ses05F_script01_1_M040,1895
Ses05F_script01_2\Ses05F_script01_2_F000,2264
Ses05F_script01_2\Ses05F_script01_2_F001,2054
Ses05F_script01_2\Ses05F_script01_2_F002,2376
Ses05F_script01_2\Ses05F_script01_2_F003,1108
Ses05F_script01_2\Ses05F_script01_2_F004,3508
Ses05F_script01_2\Ses05F_script01_2_F005,3991
Ses05F_script01_2\Ses05F_script01_2_F006,4430
Ses05F_script01_2\Ses05F_script01_2_F007,6769
Ses05F_script01_2\Ses05F_script01_2_F008,10330
Ses05F_script01_2\Ses05F_script01_2_F009,8712
Ses05F_script01_2\Ses05F_script01_2_F010,15803
Ses05F_script01_2\Ses05F_script01_2_F011,9916
Ses05F_script01_2\Ses05F_script01_2_F012,26528
Ses05F_script01_2\Ses05F_script01_2_F013,11301
Ses05F_script01_2\Ses05F_script01_2_F014,15649
Ses05F_script01_2\Ses05F_script01_2_F015,11305
Ses05F_script01_2\Ses05F_script01_2_F016,5110
Ses05F_script01_2\Ses05F_script01_2_F017,22866
Ses05F_script01_2\Ses05F_script01_2_M000,2119
Ses05F_script01_2\Ses05F_script01_2_M001,2695
Ses05F_script01_2\Ses05F_script01_2_M002,4783
Ses05F_script01_2\Ses05F_script01_2_M003,2104
Ses05F_script01_2\Ses05F_script01_2_M004,5309
Ses05F_script01_2\Ses05F_script01_2_M005,4202
Ses05F_script01_2\Ses05F_script01_2_M006,2755
Ses05F_script01_2\Ses05F_script01_2_M007,4459
Ses05F_script01_2\Ses05F_script01_2_M008,5664
Ses05F_script01_2\Ses05F_script01_2_M009,9289
Ses05F_script01_2\Ses05F_script01_2_M010,1500
Ses05F_script01_2\Ses05F_script01_2_M011,1203
Ses05F_script01_2\Ses05F_script01_2_M012,5482
Ses05F_script01_2\Ses05F_script01_2_M013,2434
Ses05F_script01_2\Ses05F_script01_2_M014,9114
Ses05F_script01_2\Ses05F_script01_2_M015,6009
Ses05F_script01_2\Ses05F_script01_2_M016,15145
Ses05F_script01_2\Ses05F_script01_2_M017,15698
Ses05F_script01_3\Ses05F_script01_3_F000,1254
Ses05F_script01_3\Ses05F_script01_3_F001,1707
Ses05F_script01_3\Ses05F_script01_3_F002,1588
Ses05F_script01_3\Ses05F_script01_3_F003,1922
Ses05F_script01_3\Ses05F_script01_3_F004,1559
Ses05F_script01_3\Ses05F_script01_3_F005,2112
Ses05F_script01_3\Ses05F_script01_3_F006,1284
Ses05F_script01_3\Ses05F_script01_3_F007,1329
Ses05F_script01_3\Ses05F_script01_3_F008,1462
Ses05F_script01_3\Ses05F_script01_3_F009,1883
Ses05F_script01_3\Ses05F_script01_3_F010,2494
Ses05F_script01_3\Ses05F_script01_3_F011,1033
Ses05F_script01_3\Ses05F_script01_3_F012,967
Ses05F_script01_3\Ses05F_script01_3_F013,1455
Ses05F_script01_3\Ses05F_script01_3_F014,7370
Ses05F_script01_3\Ses05F_script01_3_F015,10546
Ses05F_script01_3\Ses05F_script01_3_F016,1668
Ses05F_script01_3\Ses05F_script01_3_F017,1829
Ses05F_script01_3\Ses05F_script01_3_F018,2025
Ses05F_script01_3\Ses05F_script01_3_F019,1908
Ses05F_script01_3\Ses05F_script01_3_F020,1138
Ses05F_script01_3\Ses05F_script01_3_F021,862
Ses05F_script01_3\Ses05F_script01_3_F022,1179
Ses05F_script01_3\Ses05F_script01_3_F023,532
Ses05F_script01_3\Ses05F_script01_3_F024,1333
Ses05F_script01_3\Ses05F_script01_3_F025,5502
Ses05F_script01_3\Ses05F_script01_3_F026,2688
Ses05F_script01_3\Ses05F_script01_3_M000,3596
Ses05F_script01_3\Ses05F_script01_3_M001,2216
Ses05F_script01_3\Ses05F_script01_3_M002,1651
Ses05F_script01_3\Ses05F_script01_3_M003,2599
Ses05F_script01_3\Ses05F_script01_3_M004,2496
Ses05F_script01_3\Ses05F_script01_3_M005,3324
Ses05F_script01_3\Ses05F_script01_3_M006,1062
Ses05F_script01_3\Ses05F_script01_3_M007,3121
Ses05F_script01_3\Ses05F_script01_3_M008,5879
Ses05F_script01_3\Ses05F_script01_3_M009,5676
Ses05F_script01_3\Ses05F_script01_3_M010,4150
Ses05F_script01_3\Ses05F_script01_3_M011,2615
Ses05F_script01_3\Ses05F_script01_3_M012,2395
Ses05F_script01_3\Ses05F_script01_3_M013,2150
Ses05F_script01_3\Ses05F_script01_3_M014,3226
Ses05F_script01_3\Ses05F_script01_3_M015,3245
Ses05F_script01_3\Ses05F_script01_3_M016,12765
Ses05F_script01_3\Ses05F_script01_3_M017,3602
Ses05F_script01_3\Ses05F_script01_3_M018,1524
Ses05F_script01_3\Ses05F_script01_3_M019,3158
Ses05F_script01_3\Ses05F_script01_3_M020,2391
Ses05F_script01_3\Ses05F_script01_3_M021,3089
Ses05F_script01_3\Ses05F_script01_3_M022,1833
Ses05F_script01_3\Ses05F_script01_3_M023,2389
Ses05F_script01_3\Ses05F_script01_3_M024,3146
Ses05F_script01_3\Ses05F_script01_3_M025,2819
Ses05F_script01_3\Ses05F_script01_3_M026,1560
Ses05F_script01_3\Ses05F_script01_3_M027,2727
Ses05F_script01_3\Ses05F_script01_3_M028,3992
Ses05F_script01_3\Ses05F_script01_3_M029,2890
Ses05F_script01_3\Ses05F_script01_3_M030,3440
Ses05F_script01_3\Ses05F_script01_3_M031,3555
Ses05F_script01_3\Ses05F_script01_3_M032,4097
Ses05F_script01_3\Ses05F_script01_3_M033,6196
Ses05F_script01_3\Ses05F_script01_3_M034,2423
Ses05F_script01_3\Ses05F_script01_3_M035,5000
Ses05F_script01_3\Ses05F_script01_3_M036,9771
Ses05F_script01_3\Ses05F_script01_3_M037,9457
Ses05F_script01_3\Ses05F_script01_3_M038,9549
Ses05F_script01_3\Ses05F_script01_3_M039,1776
Ses05F_script01_3\Ses05F_script01_3_M040,4375
Ses05F_script02_1\Ses05F_script02_1_F000,1201
Ses05F_script02_1\Ses05F_script02_1_F001,1607
Ses05F_script02_1\Ses05F_script02_1_F002,1871
