session,max(max(amplitude)),max(mean(amplitude)),max(var(amplitude)),mean(max(amplitude)),mean(mean(amplitude)),mean(var(amplitude)),var(max(amplitude)),var(mean(amplitude)),var(var(amplitude)),max(energy(energy)),mean(energy(energy)),var(energy(energy)),max(silence_ratio(silence_ratio)),mean(silence_ratio(silence_ratio)),var(silence_ratio(silence_ratio)),max(zerocrossing(zerocrossing)),mean(zerocrossing(zerocrossing)),var(zerocrossing(zerocrossing)),max(max(cepstrum)),max(mean(cepstrum)),max(var(cepstrum)),mean(max(cepstrum)),mean(mean(cepstrum)),mean(var(cepstrum)),var(max(cepstrum)),var(mean(cepstrum)),var(var(cepstrum))
Ses04M_impro07_M007,8371.0,10.706875,3989164.739833985,1778.7571428571425,-0.7901964285714286,443840.46830744424,3846993.955306124,26.624335731505102,681327714533.2627,8408915.0,4206468.4285699995,4052438288620.0,0.013125,0.00344642857143,1.07448979592e-05,119.0,10.542857142899999,465.36244898,26.5220111071,0.018590783487,0.446631795655,20.3559113134,0.015052038465200002,0.278502963506,10.9386082273,3.3446445265e-06,0.00695809663728
Ses04M_impro07_M008,5528.0,4.4075,1407405.8481109375,1577.4545454545455,-0.5563636363636365,250040.95450028408,3050919.3388429745,10.564936492768595,176161713309.41605,8561925.0,5395345.27273,5427672516620.0,0.009375,0.00329545454545,9.38145661157e-06,56.0,6.545454545449999,246.79338843,22.7699035726,0.0167282800332,0.348992404032,19.895345008699998,0.0144444216427,0.26596326386,6.440492202640001,3.41942832419e-06,0.00417999307571
Ses04M_impro07_M009,4109.0,17.729375,2162452.9105152343,2441.142857142857,-1.194553571428571,634106.9117205356,1112318.408163265,82.02230337213011,340596912988.24817,8692112.0,3123649.57143,4614573262540.0,0.005625,0.00125,2.17633928571e-06,10.0,2.2142857142900003,7.168367346939998,23.470807484499996,0.0184899074545,0.354606050214,21.8401714588,0.015846202705700002,0.315120163116,1.20674283347,5.9555682727e-06,0.000909782583246
Ses04M_impro07_M010,11457.0,28.3525,8287313.567121483,3283.3230769230768,-0.9284038461538464,1516578.9742821634,6205111.634082838,58.5596110580621,4168164104792.5815,9236091.0,2972106.06154,5469063061850.0,0.010625,0.0016538461538499998,6.4234467455599996e-06,102.0,5.75384615385,261.32402366900004,26.385663436599998,0.019336575295,0.444631103529,21.8759441736,0.0155178431143,0.320713300724,11.140058133800002,4.97707184585e-06,0.0073865241593900005
Ses04M_impro07_M011,8661.0,13.493125,6944077.206202733,3605.03125,-0.99318359375,1491497.1738635376,4185081.7177734375,44.132476717758166,2897557331956.267,5593407.0,1872724.40625,1320102266270.0,0.0025,0.0005859375,4.37927246094e-07,4.0,0.78125,1.2333984375,27.0965325954,0.0181001988416,0.465551436012,23.423711351199998,0.0159494491429,0.360145968455,3.4974603374599997,2.26893619405e-06,0.00285975268248
Ses04M_impro07_M012,13567.0,16.673125,14321366.961652733,3462.8305084745757,-0.8861758474576271,1609167.434410811,11509786.717035333,55.606393843812846,7968837555599.001,9941009.0,3467601.91525,7458332352680.0,0.010625,0.0019491525423699998,6.59540182419e-06,104.0,12.305084745799999,594.279804654,28.793146767800003,0.0185817437234,0.528342842949,21.5544666425,0.0158404358961,0.316075578843,17.424717591500002,2.6194035699799997e-06,0.0119306661252
Ses04M_impro07_M013,11148.0,23.785625,8146231.706483983,3316.245614035088,-0.7908662280701753,1199283.8858938937,7111906.044936901,92.49068715398006,3620203041822.723,9977681.0,3170919.21053,5952045439580.0,0.009375,0.00163377192982,5.3146160357e-06,107.0,4.17543859649,208.70606340400002,26.5281906692,0.0191290124362,0.454446190084,21.933097978600003,0.015996820191,0.320974646148,8.989529794389998,4.1593011457e-06,0.00599798463395
Ses04M_impro07_M025,5251.0,5.621875,1235540.0917808593,1055.0,-0.9088567073170736,103295.47984888524,1404387.0243902442,9.919389746616597,44995434642.98349,9391010.0,5828084.90244,2749218192380.0,0.010625,0.0038719512195100002,7.8929022903e-06,72.0,10.2195121951,313.000594884,23.5818622628,0.017469586092,0.35530588009400005,19.4665244183,0.0140841062796,0.253106004734,3.98433918256,5.68053474126e-06,0.00235756751502
Ses04M_impro07_M026,9317.0,19.4775,9085494.556787107,2101.9137931034484,-0.9767564655172414,818802.6186755047,4608618.975326992,45.66751914677932,3032706159761.4717,10148776.0,4234211.7069,6987532351230.0,0.010625,0.0025862068965500002,8.61325802616e-06,78.0,6.37931034483,168.476813317,27.054775713,0.0186594909992,0.468425578839,20.0968123451,0.0152269133638,0.273919716656,9.49395093115,5.217798549330001e-06,0.00632102731978
Ses04M_impro07_M029,9876.0,21.335,11483791.59035,3098.315789473684,-0.8464144736842105,1432398.143352118,8015993.268698063,112.13381594745499,7706959181438.589,7097670.0,3431484.47368,3906920359660.0,0.004375,0.00128289473684,1.4175034626e-06,36.0,3.1578947368400003,62.2382271468,27.000799741799998,0.019804839990700002,0.46617359614799997,22.1726658272,0.015426840152200002,0.32646635065699997,8.94346861337,5.1803408809800004e-06,0.006607832835180001
Ses04M_impro07_M030,4433.0,12.905,1905824.2203902344,1371.608695652174,-0.69375,263069.7281915082,1637687.5425330815,25.52921508152173,212771688569.7006,8480066.0,5189948.52174,5242754087110.0,0.006875,0.00236413043478,3.36129489603e-06,39.0,4.4347826087,71.81096408319999,24.7873833248,0.0179171430326,0.395862690792,20.259917383199998,0.0147872864038,0.272849497746,5.58612094137,6.52727162557e-06,0.0035185934404299997
Ses04M_impro07_M032,11356.0,19.34125,7739869.057173437,3044.181818181818,-1.0588825757575755,1090975.4779139566,6641869.300275485,42.255721159033534,3234342737932.747,8939785.0,3137154.45455,5871737716360.0,0.005625,0.00117424242424,1.6514577594100001e-06,26.0,2.09090909091,21.476584021999997,28.040809631,0.0186468316525,0.5020436492970001,23.1595508782,0.015001271211,0.350963117983,3.70343634145,7.34324884134e-06,0.00314268286233
Ses04M_impro07_M035,4815.0,21.28625,1138617.21359375,1951.2105263157891,-0.991578947368421,361777.2953790707,1709510.587257618,81.24810264672783,112515427736.36038,8550450.0,3800263.3684199997,4844275296700.0,0.00375,0.00134868421053,1.57332063712e-06,24.0,3.94736842105,48.891966759,24.782114414099997,0.019088188552400003,0.39369290164399995,20.706650116600002,0.015817633929,0.286536069782,3.85927751143,2.9975176579599997e-06,0.0024822441459200002
Ses04M_impro07_M036,4283.0,10.068125,980438.1762183593,1599.76,-0.9273625000000004,255387.51012689836,1051764.6624,21.867009395156245,73266266008.06221,8612847.0,4039736.86,4490073540550.0,0.005,0.0014875,1.88890625e-06,30.0,4.34,45.3844,24.250214991300002,0.0176926325966,0.38003160845,20.5068637474,0.0147644439105,0.279854601848,4.38560040765,6.10008322048e-06,0.0026691518909200003
Ses04M_impro07_M037,7007.0,8.61,3961128.3882437493,3791.888888888889,-1.0362152777777776,1385266.7624178168,4189563.765432098,31.67943035903743,1348991538067.3186,7699461.0,2167061.38889,4111204560360.0,0.00375,0.000798611111111,1.20683834877e-06,34.0,3.11111111111,58.2098765432,26.3322887176,0.018006343707099998,0.44598630582599996,23.1608222811,0.0151800693821,0.354737978568,9.94075961385,4.00818694673e-06,0.00684555840211
Ses04M_impro07_M040,5864.0,17.48625,3489262.6935609374,2397.484375,-0.949501953125,753625.000155658,3879628.9060058594,42.89886655492783,922901526343.9364,9067726.0,4026880.9218800003,6690926728890.0,0.01,0.001923828125,4.9963951110800004e-06,40.0,3.328125,54.5017089844,26.2505916823,0.0184650065188,0.442884916047,21.1060169823,0.015454265125,0.298562303383,8.38955134891,3.9358179708e-06,0.00534955191428
Ses04M_impro07_M041,7704.0,15.8325,4042730.0639359383,2732.322580645161,-0.9919354838709676,671174.53749966,3179827.444328825,43.35352401347881,817916049216.9552,10284507.0,3405898.51613,5395511054630.0,0.009375,0.0020866935483900002,5.694853180280001e-06,25.0,3.04838709677,31.8847554631,26.368529671999998,0.0185110795615,0.44382568193800004,21.9340894531,0.015459198933600002,0.319676848361,9.36217681137,4.25206395762e-06,0.0060021640662
Ses04M_impro07_M042,10320.0,12.545,6293813.9779750025,2979.6585365853657,-0.7680945121951218,903206.2146808973,5751760.761451517,27.638840776509515,1787956170182.2175,8798688.0,3363928.31707,4637497638070.0,0.00875,0.0017987804877999999,3.8528033908400005e-06,63.0,3.34146341463,99.9321832243,25.951771265599998,0.0178661209443,0.43353219774999996,22.0128352752,0.0154291488825,0.323187578535,8.22791554083,1.88666930573e-06,0.00564156732614
Ses04M_impro07_M043,4002.0,12.033125,1775277.3496484375,1326.4736842105262,-1.0268421052631584,243997.58099597035,1310222.828254848,28.177559846779786,160813788334.56253,8246458.0,4589352.947369999,4539846477540.0,0.011875,0.0032730263157899997,1.10081046572e-05,172.0,11.6052631579,905.60734072,22.925933874699997,0.0182908180876,0.34282229529200003,19.297342814100002,0.0150270802367,0.252625390143,7.7965005955199995,3.6946216248099997e-06,0.0042555074337600005
Ses04M_impro08_F020,4706.0,7.331875,1264312.1863714843,1111.0869565217392,-0.9934510869565216,153154.84543643,991594.7750472587,13.85389568171078,64928777034.52555,8402725.0,3973102.2173900004,4203952645070.0,0.018125,0.0038586956521700004,2.29841091682e-05,34.0,6.69565217391,97.0812854442,24.138001824299998,0.0171780183846,0.376667857921,19.181085903299998,0.014545556394200002,0.250489831853,9.08218798016,3.51442136529e-06,0.00474219105095
Ses04M_impro08_F022,3773.0,4.375,1173617.9311621094,1085.4761904761904,-0.845595238095238,195333.8914223214,1021227.3922902496,13.564082086167804,79394120416.28993,7251076.0,3614127.3333300003,3039944391920.0,0.01625,0.004523809523810001,2.34711592971e-05,86.0,10.0952380952,420.84807256199997,22.9300377952,0.0173877178087,0.34005438662,19.7742376076,0.0148551949055,0.261444903252,7.550922786139999,2.19515207888e-06,0.00430081244376
Ses04M_impro08_F023,4966.0,9.56125,2211863.69548086,1874.0612244897961,-0.8706887755102041,443233.14843706944,1492880.2615576843,13.585861945868912,266758053343.4636,9586729.0,3383967.5918400004,3807137012940.0,0.01375,0.0026530612244899995,1.17272100167e-05,18.0,2.2857142857099997,12.326530612200001,24.978801687199997,0.017377968893099997,0.399886746958,21.0224050207,0.014536508818700002,0.29483000788,6.172278775900001,3.41295897315e-06,0.0037910487516
Ses04M_impro08_F024,5024.0,4.0975,1769041.85019375,1531.583333333333,-0.7929427083333334,418932.0892585449,2108710.493055557,7.731436441379125,260424482679.56314,8055408.0,3243812.45833,3930003915500.0,0.010625,0.00322916666667,1.23914930556e-05,35.0,4.16666666667,61.2222222222,24.7402696895,0.0172795822252,0.39698422426200003,20.543644593299998,0.014072776646200002,0.28137390403499996,7.5490566147300004,2.28723680562e-06,0.00498260917339
Ses04M_impro08_F027,8781.0,2.668125,7070086.017452735,2780.75,-1.02875,1436870.8548017582,7895630.1875,4.9333560546875,5384418149400.638,8416483.0,2699338.375,5307839213680.0,0.01375,0.0034375,1.7236328125e-05,45.0,6.4375,138.87109375,25.772670703800003,0.0160041548988,0.426422781642,20.1896881735,0.0143607648058,0.27805231090599997,12.780622702,1.4263078692399999e-06,0.008168915384739999
Ses04M_impro08_F028,8314.0,6.82,6894948.491640233,1820.2380952380954,-0.8561607142857142,604615.7644646761,3412436.3242630376,10.709458678784014,1702267372024.613,9701437.0,3581182.90476,5186716007470.0,0.015,0.00247023809524,1.38570011338e-05,48.0,3.4523809523800004,59.295351473900006,26.254887672600002,0.016865129428100003,0.438599588843,20.4526401647,0.014348788626899998,0.283029373812,10.210283784400001,3.4888847660599998e-06,0.00608458003993
Ses04M_impro08_F030,908.0,1.9175,80212.118125,342.375,-1.122109375,15850.58716381836,64597.984375,4.7373786071777335,633520525.8824661,6876232.0,4292517.875,5296965236540.0,0.015625,0.008515625,2.62634277344e-05,22.0,4.75,46.9375,20.7013180057,0.0161099776663,0.286336092347,16.956734479,0.0142660051583,0.19568249960099998,3.723535035,1.48138685856e-06,0.00196523915951
Ses04M_impro08_M001,2273.0,12.018125,484566.80904648436,917.4285714285713,-0.7873883928571429,100135.42798505859,509372.1020408165,24.53643178162867,14727181149.854868,9218032.0,5526439.0357099995,4725899988940.0,0.01,0.00337053571429,7.34763632015e-06,114.0,12.142857142899999,536.12244898,24.3689912702,0.0178865789674,0.37759980057099995,18.4310341553,0.0147860880078,0.230288326282,7.09915118163,3.2946170111099997e-06,0.00414305988065
Ses04M_impro08_M004,8265.0,11.290625,3841472.169498437,3148.0,-0.3821022727272729,988803.1310164415,7764015.2727272725,30.7764473205062,1457619491825.4941,7773056.0,3711841.1818199996,5951908852270.0,0.008125,0.00284090909091,7.34116735537e-06,37.0,6.0,104.181818182,26.3466565596,0.0176761370429,0.445034481303,22.4059991293,0.0154381584088,0.330534768095,6.83156303174,2.12716910175e-06,0.0053811092369199995
Ses04M_impro08_M005,8145.0,34.33,5283258.1266109375,3260.815789473684,-1.1208552631578943,1122370.858323746,4198065.413434901,117.8417084173736,1451772019456.7542,10549624.0,2543000.47368,6637027392560.0,0.00875,0.0011677631578900002,3.12851670706e-06,32.0,2.9736842105299996,28.3940443213,27.1341050704,0.0196815676774,0.47843772453999994,22.680941255700002,0.0160599895582,0.340506897699,6.94293511584,4.86953183642e-06,0.0052383347100000005
Ses04M_impro08_M006,9406.0,13.86125,1823581.8189214843,2193.403846153846,-1.6104447115384621,494328.2833465521,2412147.317677514,41.08380637524847,176069390330.76126,8852109.0,3179319.25,4726569138280.0,0.008125,0.0015024038461500001,4.36087162537e-06,107.0,8.307692307689999,473.097633136,28.0151905854,0.0180460520618,0.508496625486,21.543563711300003,0.015582471703600002,0.308410229111,6.72413591822,4.09372506105e-06,0.0045522992400299995
Ses04M_impro08_M008,6222.0,25.345,5487812.7813734375,2494.2727272727275,-0.9739772727272727,791966.823693087,2246370.804407713,76.80066760933195,1171978346614.1008,8263009.0,3206990.9697,5152395324600.0,0.005,0.00109848484848,1.53954315886e-06,4.0,0.7575757575759999,1.21395775941,27.359950868600002,0.019585483029900003,0.479098836215,22.7478199425,0.015054129531100002,0.33981882767099997,4.78834849236,6.2147556199599994e-06,0.0037706894948000003
Ses04M_impro08_M010,6916.0,23.685,4110118.919525,1700.5283018867926,-0.9165683962264152,421978.9119320533,2967873.4567461745,46.585317019791276,711282346219.1471,10745736.0,4638218.84906,6512465156370.0,0.009375,0.0024056603773600005,6.04947267711e-06,156.0,9.773584905660002,593.7223211109999,26.605399705700002,0.0190121974457,0.44838696766900005,19.8110843055,0.0152501946169,0.26496570487599996,9.90184288177,4.13523682574e-06,0.0057762140179200006
Ses04M_impro08_M011,12345.0,15.16875,12030703.52274375,3757.125,-0.4099609375000002,1983284.8591542726,12362730.234375,77.4294574447632,11964996433485.627,10741524.0,3632986.6875,9779425296380.0,0.005,0.001640625,2.87475585938e-06,5.0,0.6875,1.96484375,27.501701398,0.018971336374900002,0.490191873961,22.441042965700003,0.0156163965362,0.331816567482,8.83401388393,5.2720157519199995e-06,0.00728666241648
Ses04M_impro08_M012,7152.0,14.900625,7500555.023840235,1973.2558139534885,-0.8686700581395349,616100.9210965708,2392431.004326662,40.11305849197415,1280297487494.854,11524312.0,3958889.5232599997,7895970473640.0,0.00875,0.00181686046512,4.2208203758800005e-06,110.0,4.12790697674,158.92550027,26.1931466006,0.0196030232192,0.437700667494,20.711727316300003,0.0149226305287,0.285788472801,5.7063844758,4.44040936515e-06,0.00367623776022
Ses04M_impro08_M013,4459.0,31.04875,1142644.25949375,1790.0,-0.7503773584905662,267032.0211290389,1233556.8679245282,54.169790630006275,60818865004.9537,9054325.0,4020761.3962300005,5144686082440.0,0.00625,0.0014622641509399999,2.0038826094700003e-06,36.0,3.9433962264199995,58.6194375222,24.410614626399997,0.0195003993405,0.38156253625200004,20.6988766878,0.0153548576096,0.285329992905,4.5000028805,3.78966247433e-06,0.0027473060484
Ses04M_impro08_M017,8384.0,37.220625,14158968.140060935,1663.0204081632653,-0.7609056122448979,841870.9473302854,4801709.571012078,76.20271022100167,5948820334452.798,8432947.0,5476749.12245,7560134779980.0,0.013125,0.00321428571429,6.9674744898e-06,49.0,7.22448979592,130.41899208700002,26.670018559099997,0.0198273582071,0.452129636541,20.3067616053,0.014750079505100001,0.277762403376,10.202232138200001,6.663155179430001e-06,0.0068618868243699995
Ses04M_impro08_M019,10629.0,7.65625,12177445.91944375,1845.0724637681162,-0.7858876811594204,629894.8278800499,5458852.415038859,18.57120340133376,3914386763983.928,9492155.0,5156877.739130001,4897163670350.0,0.015,0.0029257246376799997,8.46345961983e-06,127.0,11.2608695652,535.062381853,26.987849597600004,0.017377379922599998,0.475750748677,19.7950328869,0.014966639372900001,0.26559799186099997,8.180242080510002,3.86677097422e-06,0.00526874495925
Ses04M_impro08_M020,11012.0,15.6225,4702984.62024375,1878.4285714285716,-0.8565972222222223,401660.3973571241,4190065.990929706,38.30532256668871,595317177934.0197,9040646.0,4622112.90476,4568978718570.0,0.00875,0.00268849206349,5.56342907533e-06,45.0,5.88888888889,96.4797178131,24.9311517581,0.018761903105599997,0.410305098222,20.049692363,0.015078733696000001,0.270448430495,7.175261537130001,6.64233468862e-06,0.004372462971069999
Ses04M_impro08_M021,2220.0,7.995,297268.42587343755,524.9285714285714,-0.9734821428571429,39557.49219737724,457271.35204081633,21.92808156887755,6967733458.3058605,9059533.0,6307587.5714300005,2974322166410.0,0.01,0.00473214285714,6.903698979589999e-06,11.0,5.42857142857,18.1020408163,24.234300169,0.0171896915643,0.377746416883,17.513107400899997,0.0154530295603,0.209100582635,5.5133105576300006,1.72667351678e-06,0.0032760287991900005
Ses04M_impro08_M022,4571.0,7.17375,1270168.9321089843,1843.5,-0.3484375,430876.6919050781,1395668.25,27.57001956380208,163984018476.48416,8594551.0,3749306.6666699997,6557296413640.0,0.005,0.0016145833333299998,3.74077690972e-06,10.0,1.6666666666699999,7.555555555560001,24.1174533387,0.0176027902752,0.374675712272,21.494812835999998,0.0151828377941,0.303304540473,1.8981164091799998,3.01314435149e-06,0.00133231346693
Ses04M_impro08_M023,8198.0,26.356875,9491401.885923438,2386.8620689655168,-0.9130818965517244,1134810.7329410694,5012149.498216408,84.48577572551278,5461283121976.3545,8892373.0,4045766.6551699997,6700006737080.0,0.005,0.0016163793103399998,2.4923825802599997e-06,46.0,6.655172413790001,155.881093936,26.5673856666,0.019726539534599997,0.458958022809,21.7052877934,0.014757986861000001,0.311779821375,6.4308515144700005,6.68299703721e-06,0.00502269701073
Ses04M_impro08_M024,7248.0,14.5425,2656148.765527734,1809.5142857142855,-0.8904285714285712,416038.2238570537,2313169.849795918,52.75799419132654,304133093117.4415,8117660.0,3509304.45714,5080922513980.0,0.01,0.00185714285714,6.1045918367300005e-06,48.0,4.0,78.8571428571,24.6919207029,0.0191208316487,0.390139536666,20.4930114189,0.015398539111600001,0.280372434194,4.31620330042,3.47956969766e-06,0.00272051421881
